x,DE_p
0,0.000184330290804113
0.000390625,0.000168128430287795
0.00078125,0.000227331332519287
0.001171875,0.000232915401304989
0.0015625,0.000259247747465441
0.001953125,0.00026772204188763
0.00234375,0.000282539076110422
0.002734375,0.000290868888242257
0.003125,0.000301290905811991
0.003515625,0.000309487388100216
0.00390625,0.000318575363405627
0.004296875,0.000327059620810477
0.0046875,0.000336074749060611
0.005078125,0.00034508051544857
0.00546875,0.0003545004848442
0.005859375,0.000364122598720762
0.00625,0.000374104498657379
0.006640625,0.000384351187252996
0.00703125,0.000394913796824881
0.007421875,0.000405741407329518
0.0078125,0.000416840710916411
0.008203125,0.000428177980007938
0.00859375,0.000439741595011478
0.008984375,0.000451504786544765
0.009375,0.000463449080633005
0.009765625,0.000475550947824699
0.01015625,0.000487790121574072
0.010546875,0.000500145154295195
0.0109375,0.000512596198340542
0.011328125,0.000525123649280035
0.01171875,0.0005377090223464
0.012109375,0.000550334575053935
0.0125,0.000562983564923458
0.012890625,0.000575640149099721
0.01328125,0.000588289447603918
0.013671875,0.00060091750770308
0.0140625,0.000613511304550451
0.014453125,0.00062605871379029
0.01484375,0.000638548489628299
0.015234375,0.000650970233750714
0.015625,0.000663314363399392
0.016015625,0.000675572075989894
0.01640625,0.000687735311992288
0.016796875,0.00069979671645326
0.0171875,0.000711749599223488
0.017578125,0.000723587894652322
0.01796875,0.000735306120597246
0.018359375,0.000746899337347617
0.01875,0.000758363106440729
0.019140625,0.000769693449569342
0.01953125,0.000780886807818959
0.019921875,0.000791940001195535
0.0203125,0.000802850188740045
0.020703125,0.000813614829148213
0.02109375,0.000824231642013062
0.021484375,0.000834698569907477
0.021875,0.000845013741017531
0.022265625,0.000855175432821764
0.02265625,0.000865182036436263
0.023046875,0.000875032021955824
0.0234375,0.000884723904628348
0.023828125,0.00089425621204875
0.02421875,0.000903627452195299
0.024609375,0.000912836082567092
0.025,0.000921880480171167
0.025390625,0.000930758912606078
0.02578125,0.000939469510065738
0.026171875,0.000948010238389974
0.0265625,0.000956378873057773
0.026953125,0.000964572974237132
0.02734375,0.000972589862726969
0.027734375,0.000980426596926876
0.028125,0.000988079950702714
0.028515625,0.000995546392169588
0.02890625,0.00100282206328661
0.029296875,0.00100990276034019
0.0296875,0.00101678391503035
0.030078125,0.00102346057631431
0.03046875,0.00102992739260666
0.030859375,0.0010361785945594
0.03125,0.00104220797777976
0.031640625,0.00104800888569012
0.03203125,0.00105357419195751
0.032421875,0.00105889628224998
0.0328125,0.00106396703495659
0.033203125,0.00106877780011094
0.03359375,0.00107331937618182
0.033984375,0.00107758198367591
0.034375,0.00108155523459719
0.034765625,0.00108522809689027
0.03515625,0.0010885888515394
0.035546875,0.0010916250422105
0.0359375,0.00109432341193416
0.036328125,0.00109666983031886
0.03671875,0.00109864919624836
0.037109375,0.00110024533313813
0.0375,0.00110144083430341
0.037890625,0.0011022169148176
0.03828125,0.00110255316106056
0.038671875,0.00110242732053556
0.0390625,0.00110181490713335
0.039453125,0.00110068886381609
0.03984375,0.00109901903109466
0.040234375,0.0010967714041723
0.040625,0.00109390780494534
0.041015625,0.00109038369997283
0.04140625,0.00108614959117592
0.041796875,0.0010811441776557
0.0421875,0.0010753021975346
0.042578125,0.00106853443293586
0.04296875,0.00106075395059979
0.043359375,0.00105182372976997
0.04375,0.00104162651508977
0.044140625,0.00102994280150404
0.04453125,0.00101660943500403
0.044921875,0.00100126390332977
0.0453125,0.000983666375631409
0.045703125,0.000963195037209652
0.04609375,0.000939480598546871
0.046484375,0.000911388579323935
0.046875,0.000878332669425164
0.047265625,0.000838159774309566
0.04765625,0.000789783990933546
0.048046875,0.000729234724818451
0.0484375,0.000654187840461451
0.048828125,0.000556480893712741
0.04921875,0.00043642784440312
0.049609375,0.000272890486927246
0.05,0.000122751365276397
