 TITLE = "Cavity Iterative Residual History"
 variables="Iteration""Time(s)""Res1""Res2""Res3"
         310   9.4604492187500017E-003  0.36640971767204661        4.5242115766094118E-002   5.1803370178471857E-002
         320   9.7656250000000017E-003  0.36167647252458218        4.4656675974784968E-002   5.1174932690572397E-002
         330   1.0070800781250002E-002  0.35711535767043096        4.4100810487515504E-002   5.0575833764125055E-002
         340   1.0375976562500002E-002  0.35271343695796131        4.3572464542538741E-002   5.0004060880927924E-002
         350   1.0681152343750002E-002  0.34845849050103622        4.3069878123377744E-002   4.9457896063109831E-002
         360   1.0986328125000002E-002  0.34433887546137321        4.2591550474650491E-002   4.8935881011355473E-002
         370   1.1291503906250002E-002  0.34034340392367662        4.2136208669966209E-002   4.8436786212579755E-002
         380   1.1596679687500002E-002  0.33646123664058519        4.1702779196594271E-002   4.7959583004001181E-002
         390   1.1901855468750002E-002  0.33268179880388471        4.1290361853821747E-002   4.7503417830563339E-002
         400   1.2207031250000002E-002  0.32899470937000869        4.0898205390709597E-002   4.7067588161143072E-002
         410   1.2512207031250002E-002  0.32538973313751274        4.0525684568098234E-002   4.6651519669265368E-002
         420   1.2817382812500002E-002  0.32185673339667736        4.0172278372680552E-002   4.6254744440105522E-002
         430   1.3122558593750002E-002  0.31838565424868487        3.9837549256828718E-002   4.5876880089704891E-002
         440   1.3427734375000002E-002  0.31496651416805105        3.9521123423416737E-002   4.5517609765222192E-002
         450   1.3732910156250002E-002  0.31158941004885649        3.9222672185014108E-002   4.5176663064649757E-002
         460   1.4038085937500002E-002  0.30824453371727761        3.8941894469339419E-002   4.4853797966086656E-002
         470   1.4343261718750002E-002  0.30492219693264838        3.8678500596166121E-002   4.4548783889377698E-002
         480   1.4648437500000002E-002  0.30161286740713145        3.8432197452803747E-002   4.4261386041112391E-002
         490   1.4953613281250002E-002  0.29830720903088254        3.8202675216304716E-002   4.3991351189933955E-002
         500   1.5258789062500002E-002  0.29499612633988276        3.7989595708929208E-002   4.3738395030757014E-002
         510   1.5563964843750002E-002  0.29167081494335961        3.7792582515024813E-002   4.3502191259635899E-002
         520   1.5869140625000003E-002  0.28832281314401748        3.7611212936611488E-002   4.3282362460150110E-002
         530   1.6174316406250003E-002  0.28494405238914883        3.7445011817657470E-002   4.3078472879363679E-002
         540   1.6479492187500003E-002  0.28152690927383822        3.7293447246202371E-002   4.2890023119935568E-002
         550   1.6784667968750003E-002  0.27806425554124531        3.7155928092755600E-002   4.2716446761399358E-002
         560   1.7089843750000003E-002  0.27454950230034419        3.7031803317182581E-002   4.2557108847042155E-002
         570   1.7395019531250003E-002  0.27097664220052264        3.6920362914882432E-002   4.2411306156019506E-002
         580   1.7700195312500003E-002  0.26734028738151655        3.6820840377602172E-002   4.2278269133917724E-002
         590   1.8005371093750003E-002  0.26363570444228784        3.6732416493037233E-002   4.2157165344380645E-002
         600   1.8310546875000003E-002  0.25985884221398603        3.6654224295411847E-002   4.2047104250993131E-002
         610   1.8615722656250003E-002  0.25600635531956917        3.6585354965838007E-002   4.1947143133971319E-002
         620   1.8920898437500003E-002  0.25207562303044928        3.6524864471874093E-002   4.1856293932054034E-002
         630   1.9226074218750003E-002  0.24806476407115383        3.6471780744822463E-002   4.1773530802594938E-002
         640   1.9531250000000003E-002  0.24397264663218762        3.6425111192349556E-002   4.1697798184827391E-002
