 TITLE = "Cavity Field Data"
 variables="x(m)""y(m)""p(N/m^2)""u(m/s)""v(m/s)"  "p-exact""u-exact""v-exact""DE-p""DE-u""DE-v"
 zone T="n =            1  " 
 I=          65  J=          65
 DATAPACKING=POINT
   0.0000000000000000        0.0000000000000000       0.80133384466199997       0.50000000000000000       0.71666666666666667       0.75000000000000000       0.50000000000000000       0.71666666666666667        5.1333844661999972E-002   0.0000000000000000        0.0000000000000000     
   7.8125000000000004E-004   0.0000000000000000       0.80133384466199997       0.50245425974397295       0.71663262255526927       0.74984940934810207       0.50245425974397295       0.71663262255526927        5.1484435313897903E-002   0.0000000000000000        0.0000000000000000     
   1.5625000000000001E-003   0.0000000000000000       0.80133384466199997       0.50490786242326635       0.71653050412909547       0.74939772810258620       0.50490786242326635       0.71653050412909547        5.1936116559413770E-002   0.0000000000000000        0.0000000000000000     
   2.3437500000000003E-003   0.0000000000000000       0.80133384466199997       0.50736015114911270       0.71636035310651813       0.74864522833934510       0.50736015114911270       0.71636035310651813        5.2688616322654869E-002   0.0000000000000000        0.0000000000000000     
   3.1250000000000002E-003   0.0000000000000000       0.80133384466199997       0.50981046938452146       0.71612223899922167       0.74759236333609846       0.50981046938452146       0.71612223899922167        5.3741481325901508E-002   0.0000000000000000        0.0000000000000000     
   3.9062500000000000E-003   0.0000000000000000       0.80133384466199997       0.51225816112005029       0.71581625908380431       0.74623976729935504       0.51225816112005029       0.71581625908380431        5.5094077362644933E-002   0.0000000000000000        0.0000000000000000     
   4.6875000000000007E-003   0.0000000000000000       0.80133384466199997       0.51470257104943407       0.71544253836203808       0.74458825498239056       0.51470257104943407       0.71544253836203808        5.6745589679609409E-002   0.0000000000000000        0.0000000000000000     
   5.4687500000000005E-003   0.0000000000000000       0.80133384466199997       0.51714304474502693       0.71500122950980172       0.74263882119447056       0.51714304474502693       0.71500122950980172        5.8695023467529417E-002   0.0000000000000000        0.0000000000000000     
   6.2500000000000003E-003   0.0000000000000000       0.80133384466199997       0.51957892883300771       0.71449251281470760       0.74039264020161522       0.51957892883300771       0.71449251281470760        6.0941204460384757E-002   0.0000000000000000        0.0000000000000000     
   7.0312500000000002E-003   0.0000000000000000       0.80133384466199997       0.52200957116830426       0.71391659610244995       0.73785106501926423       0.52200957116830426       0.71391659610244995        6.3482779642735743E-002   0.0000000000000000        0.0000000000000000     
   7.8125000000000000E-003   0.0000000000000000       0.80133384466199997       0.52443432100918830       0.71327371465190137       0.73501562659727204       0.52443432100918830       0.71327371465190137        6.6318218064727930E-002   0.0000000000000000        0.0000000000000000     
   8.5937500000000007E-003   0.0000000000000000       0.80133384466199997       0.52685252919149494       0.71256413109899419       0.73188803289771998       0.52685252919149494       0.71256413109899419        6.9445811764279997E-002   0.0000000000000000        0.0000000000000000     
   9.3750000000000014E-003   0.0000000000000000       0.80133384466199997       0.52926354830241928       0.71178813532942697       0.72847016786610441       0.52926354830241928       0.71178813532942697        7.2863676795895560E-002   0.0000000000000000        0.0000000000000000     
   1.0156250000000000E-002   0.0000000000000000       0.80133384466199997       0.53166673285384469       0.71094604436023667       0.72476409029651834       0.53166673285384469       0.71094604436023667        7.6569754365481635E-002   0.0000000000000000        0.0000000000000000     
   1.0937500000000001E-002   0.0000000000000000       0.80133384466199997       0.53406143945515594       0.71003820221028835       0.72077203259151035       0.53406143945515594       0.71003820221028835        8.0561812070489625E-002   0.0000000000000000        0.0000000000000000     
   1.1718750000000000E-002   0.0000000000000000       0.80133384466199997       0.53644702698548952       0.70906497975973348       0.71649639941736942       0.53644702698548952       0.70906497975973348        8.4837445244630549E-002   0.0000000000000000        0.0000000000000000     
   1.2500000000000001E-002   0.0000000000000000       0.80133384466199997       0.53882285676537811       0.70802677459849428       0.71193976625564337       0.53882285676537811       0.70802677459849428        8.9394078406356603E-002   0.0000000000000000        0.0000000000000000     
   1.3281250000000001E-002   0.0000000000000000       0.80133384466199997       0.54118829272773983       0.70692401086383672       0.70710487785176535       0.54118829272773983       0.70692401086383672        9.4228966810234627E-002   0.0000000000000000        0.0000000000000000     
   1.4062500000000000E-002   0.0000000000000000       0.80133384466199997       0.54354270158816931       0.70575713906709803       0.70199464656172172       0.54354270158816931       0.70575713906709803        9.9339198100278248E-002   0.0000000000000000        0.0000000000000000     
